52 m²
120 m²
720 m²
380 m²
1300 m²
95 m²
850 m²
107 m²
450 m²
120 m²
68 m²
68 m²
500 m²
300 m²
1424 m²
181 m²
1004 m²
134 m²
115 m²
70 m²
40 m²
200 m²
550 m²
Missing
400 m²
76 m²
460 m²
190 m²
160 m²
65 m²
93 m²
59 m²
49 m²
51 m²
125 m²
137 m²
96 m²
75 m²
75 m²
260 m²
371 m²
272 m²
2100 m²
467 m²
231 m²
56 m²
130 m²
4151 m²
113 m²
164 m²
160 m²
65 m²
104 m²
324 m²
7200 m²
335 m²
161 m²
87 m²
2500 m²
75 m²
150 m²
62 m²
950 m²
250 m²
250 m²
539 m²
300 m²
70 m²
90 m²
391200 m²
11650 m²
2453 m²
6800 m²
475 m²
346 m²
96 m²
16000 m²
100 m²
150 m²
106 m²
4800 m²
16 m²
148 m²
675 m²
21000 m²
304 m²
79 m²
76 m²
217 m²
105 m²
957 m²
198 m²
198 m²
85 m²
85 m²
85 m²
85 m²
102 m²
113 m²
220 m²
800 m²
400 m²
120 m²
311 m²
119 m²
270 m²
80 m²
100 m²
2800 m²
400 m²
7800 m²
69 m²
637 m²
4368 m²
943 m²
943 m²
1887 m²
180 m²
100 m²
150 m²
51 m²
301 m²
35 m²
60 m²
80 m²
1030 m²
130 m²
220 m²
85 m²
93 m²
165 m²
4260 m²
4300 m²
305 m²
225 m²
30 m²
165 m²
113 m²
143 m²
90 m²
160 m²
122 m²
6000 m²
96 m²
70 m²
405 m²
17497 m²
12000 m²
2000 m²
70 m²
104 m²
145 m²
75 m²
220 m²
68 m²
50 m²
290 m²
800 m²
8300 m²
139 m²
4050 m²
650 m²
99 m²
120 m²
2700 m²
150 m²
547 m²
1500 m²
80 m²
10385 m²
180 m²
70 m²
12000 m²
212 m²
2511 m²
66 m²
660 m²
287 m²
244 m²
10632 m²
250 m²
15639 m²
1411 m²
160 m²
200 m²
109 m²
12955 m²
80 m²
70 m²
205 m²
80 m²
400 m²
180 m²
610 m²
610 m²
610 m²
100 m²
877 m²
65 m²
12000 m²
2000 m²
4000 m²
6000 m²
12000 m²
300 m²
64 m²
250 m²
250 m²
330 m²
11800 m²
13000 m²
1100 m²
1230 m²
1330 m²
1700 m²
4500 m²
33 m²
550 m²
239 m²
150 m²
85 m²
129 m²
91 m²
60 m²
607 m²
352 m²
4400 m²
90 m²
3460 m²
240 m²
90 m²
140 m²
132 m²
66 m²
117 m²
92 m²
66 m²
760 m²
288 m²
2500 m²
25 m²
60 m²
425 m²
111 m²
60000 m²
5859 m²
2000 m²
2600 m²
4100 m²
6261 m²
89 m²
89 m²
88 m²
86 m²
89 m²
89 m²
200 m²
200 m²
260 m²
400 m²
239 m²
600 m²
465 m²
129 m²
70 m²
112 m²
97 m²
4098 m²
140 m²
310 m²
95 m²
100 m²
12765 m²
500 m²
74 m²
90 m²
150 m²
133 m²
382 m²
6000 m²
114 m²
81 m²
25 m²
96 m²
550 m²
53 m²
115 m²
100 m²
100 m²
88 m²
180 m²
12438 m²
75 m²
142 m²
2500 m²
2900 m²
400 m²
5000 m²
2600 m²
750 m²
4700 m²
2200 m²
12300 m²
143 m²
68 m²
89 m²
67 m²
89 m²
67 m²
166 m²
38 m²
5500 m²
5283 m²
160 m²
45 m²
2500 m²
92 m²
47 m²
11450 m²
4200 m²
57 m²
11500 m²
87 m²
76 m²
80 m²
1266 m²
540 m²
272 m²
800 m²
400 m²
80 m²
450 m²
80 m²
105 m²
132 m²
1000 m²
94 m²
2000 m²
500 m²
500 m²
10000 m²
500 m²
337 m²
53 m²
119 m²
139 m²
370 m²
348 m²
462 m²
500 m²
75 m²
55 m²
1469 m²
500 m²
436 m²
